region,country,drug_group,drug_sub_group,seizure_reference_year,seizure_volume,legal_category,recreational_year,medical_year,decriminalized_max_possession,offence_type,total_crime_cases,crime_count_gender_ratio,total_treatments,patient_gender_ratio,gdp,health_expenditure,population,gdp_per_capita,border_length_km,coastline_length_km
Europe,Greece,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,2022,0.000675,MED,,2017.0,,Offences related to drug use and/or drug possession,12447.0,0.05450318581022903,21.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Amphetamine-type stimulants (excluding “ecstasy”),Other stimulants,2021,51.91,MED,,2017.0,,Offences related to drug trafficking,4125.0,0.1169832094687586,32.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Amphetamine-type stimulants (excluding “ecstasy”),Other stimulants,2021,51.91,MED,,2017.0,,Offences related to drug use and/or drug possession,12016.0,0.05451127819548872,32.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Amphetamine-type stimulants (excluding “ecstasy”),"Reported total ATS (excluding ""ecstasy"")",2022,96.612,MED,,2017.0,,Offences related to drug trafficking,3052.0,0.0871434153966393,21.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Amphetamine-type stimulants (excluding “ecstasy”),"Reported total ATS (excluding ""ecstasy"")",2022,96.612,MED,,2017.0,,Offences related to drug use and/or drug possession,12447.0,0.05450318581022903,21.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2018,12812.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18299.0,-1.0,880.0,-1.0,213299000000.0,8.12024307,10732882.0,19873.413310609398,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2019,12508.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18297.0,-1.0,864.0,-1.0,207306000000.0,8.1982832,10721582.0,19335.3928552708,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2021,5899.364,MED,,2017.0,,Offences related to drug trafficking,4125.0,0.1169832094687586,709.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2021,5899.364,MED,,2017.0,,Offences related to drug use and/or drug possession,12016.0,0.05451127819548872,709.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2022,6186.182,MED,,2017.0,,Offences related to drug trafficking,3052.0,0.0871434153966393,697.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2022,6186.182,MED,,2017.0,,Offences related to drug use and/or drug possession,12447.0,0.05450318581022903,697.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,2018,4.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18299.0,-1.0,880.0,-1.0,213299000000.0,8.12024307,10732882.0,19873.413310609398,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,2019,4.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18297.0,-1.0,864.0,-1.0,207306000000.0,8.1982832,10721582.0,19335.3928552708,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,2021,1.534,MED,,2017.0,,Offences related to drug trafficking,4125.0,0.1169832094687586,709.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,2021,1.534,MED,,2017.0,,Offences related to drug use and/or drug possession,12016.0,0.05451127819548872,709.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,2022,432.576,MED,,2017.0,,Offences related to drug trafficking,3052.0,0.0871434153966393,697.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,2022,432.576,MED,,2017.0,,Offences related to drug use and/or drug possession,12447.0,0.05450318581022903,697.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2018,5909.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18299.0,-1.0,880.0,-1.0,213299000000.0,8.12024307,10732882.0,19873.413310609398,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2019,5696.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18297.0,-1.0,864.0,-1.0,207306000000.0,8.1982832,10721582.0,19335.3928552708,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2021,8794.6,MED,,2017.0,,Offences related to drug trafficking,4125.0,0.1169832094687586,709.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2021,8794.6,MED,,2017.0,,Offences related to drug use and/or drug possession,12016.0,0.05451127819548872,709.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2022,5179.0,MED,,2017.0,,Offences related to drug trafficking,3052.0,0.0871434153966393,697.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2022,5179.0,MED,,2017.0,,Offences related to drug use and/or drug possession,12447.0,0.05450318581022903,697.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2018,7388.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18299.0,-1.0,880.0,-1.0,213299000000.0,8.12024307,10732882.0,19873.413310609398,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2019,6587.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18297.0,-1.0,864.0,-1.0,207306000000.0,8.1982832,10721582.0,19335.3928552708,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2021,4463.496,MED,,2017.0,,Offences related to drug trafficking,4125.0,0.1169832094687586,709.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2021,4463.496,MED,,2017.0,,Offences related to drug use and/or drug possession,12016.0,0.05451127819548872,709.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2022,78.396,MED,,2017.0,,Offences related to drug trafficking,3052.0,0.0871434153966393,697.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2022,78.396,MED,,2017.0,,Offences related to drug use and/or drug possession,12447.0,0.05450318581022903,697.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,2018,7.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18299.0,-1.0,880.0,-1.0,213299000000.0,8.12024307,10732882.0,19873.413310609398,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,2019,2.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18297.0,-1.0,864.0,-1.0,207306000000.0,8.1982832,10721582.0,19335.3928552708,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,2021,1.126,MED,,2017.0,,Offences related to drug trafficking,4125.0,0.1169832094687586,709.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,2021,1.126,MED,,2017.0,,Offences related to drug use and/or drug possession,12016.0,0.05451127819548872,709.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,2022,12.967,MED,,2017.0,,Offences related to drug trafficking,3052.0,0.0871434153966393,697.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,2022,12.967,MED,,2017.0,,Offences related to drug use and/or drug possession,12447.0,0.05450318581022903,697.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Cannabis-type drugs (excluding synthetic cannabinoids),Other types of cannabis,2018,0.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18299.0,-1.0,880.0,-1.0,213299000000.0,8.12024307,10732882.0,19873.413310609398,1110,13676
Europe,Greece,Cocaine-type,Coca-type,2018,5.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18299.0,-1.0,363.0,-1.0,213299000000.0,8.12024307,10732882.0,19873.413310609398,1110,13676
Europe,Greece,Cocaine-type,Cocaine,2018,166.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18299.0,-1.0,363.0,-1.0,213299000000.0,8.12024307,10732882.0,19873.413310609398,1110,13676
Europe,Greece,Cocaine-type,Cocaine,2019,953.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18297.0,-1.0,431.0,-1.0,207306000000.0,8.1982832,10721582.0,19335.3928552708,1110,13676
Europe,Greece,Cocaine-type,Cocaine,2021,1085.848,MED,,2017.0,,Offences related to drug trafficking,4125.0,0.1169832094687586,476.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Cocaine-type,Cocaine,2021,1085.848,MED,,2017.0,,Offences related to drug use and/or drug possession,12016.0,0.05451127819548872,476.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Cocaine-type,Cocaine,2022,899.689,MED,,2017.0,,Offences related to drug trafficking,3052.0,0.0871434153966393,437.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Cocaine-type,Cocaine,2022,899.689,MED,,2017.0,,Offences related to drug use and/or drug possession,12447.0,0.05450318581022903,437.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Hallucinogens,LSD,2018,0.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18299.0,-1.0,14.0,-1.0,213299000000.0,8.12024307,10732882.0,19873.413310609398,1110,13676
Europe,Greece,Hallucinogens,LSD,2019,0.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18297.0,-1.0,6.0,-1.0,207306000000.0,8.1982832,10721582.0,19335.3928552708,1110,13676
Europe,Greece,Hallucinogens,LSD,2021,0.347,MED,,2017.0,,Offences related to drug trafficking,4125.0,0.1169832094687586,3.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Hallucinogens,LSD,2021,0.347,MED,,2017.0,,Offences related to drug use and/or drug possession,12016.0,0.05451127819548872,3.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Hallucinogens,Other Hallucinogens,2018,0.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18299.0,-1.0,14.0,-1.0,213299000000.0,8.12024307,10732882.0,19873.413310609398,1110,13676
Europe,Greece,Hallucinogens,Other Hallucinogens,2021,0.076,MED,,2017.0,,Offences related to drug trafficking,4125.0,0.1169832094687586,3.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Hallucinogens,Other Hallucinogens,2021,0.076,MED,,2017.0,,Offences related to drug use and/or drug possession,12016.0,0.05451127819548872,3.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Hallucinogens,Other Hallucinogens,2022,0.0034000000000000002,MED,,2017.0,,Offences related to drug trafficking,3052.0,0.0871434153966393,3.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Hallucinogens,Other Hallucinogens,2022,0.0034000000000000002,MED,,2017.0,,Offences related to drug use and/or drug possession,12447.0,0.05450318581022903,3.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Hallucinogens,Reported total hallucinogens,2021,0.2089,MED,,2017.0,,Offences related to drug trafficking,4125.0,0.1169832094687586,3.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Hallucinogens,Reported total hallucinogens,2021,0.2089,MED,,2017.0,,Offences related to drug use and/or drug possession,12016.0,0.05451127819548872,3.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Hallucinogens,Reported total hallucinogens,2022,11.1248,MED,,2017.0,,Offences related to drug trafficking,3052.0,0.0871434153966393,3.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Hallucinogens,Reported total hallucinogens,2022,11.1248,MED,,2017.0,,Offences related to drug use and/or drug possession,12447.0,0.05450318581022903,3.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Opioids,Opiates,2018,591.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18299.0,-1.0,10787.0,-1.0,213299000000.0,8.12024307,10732882.0,19873.413310609398,1110,13676
Europe,Greece,Opioids,Opiates,2019,431.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18297.0,-1.0,11016.0,-1.0,207306000000.0,8.1982832,10721582.0,19335.3928552708,1110,13676
Europe,Greece,Opioids,Opiates,2021,364.62899999999996,MED,,2017.0,,Offences related to drug trafficking,4125.0,0.1169832094687586,9989.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Opioids,Opiates,2021,364.62899999999996,MED,,2017.0,,Offences related to drug use and/or drug possession,12016.0,0.05451127819548872,9989.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Opioids,Opiates,2022,148.924,MED,,2017.0,,Offences related to drug trafficking,3052.0,0.0871434153966393,9709.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Opioids,Opiates,2022,148.924,MED,,2017.0,,Offences related to drug use and/or drug possession,12447.0,0.05450318581022903,9709.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Opioids,Pharmaceutical opioids,2018,10.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18299.0,-1.0,10787.0,-1.0,213299000000.0,8.12024307,10732882.0,19873.413310609398,1110,13676
Europe,Greece,Opioids,Pharmaceutical opioids,2019,8.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18297.0,-1.0,11016.0,-1.0,207306000000.0,8.1982832,10721582.0,19335.3928552708,1110,13676
Europe,Greece,Opioids,Pharmaceutical opioids,2021,49.444100000000006,MED,,2017.0,,Offences related to drug trafficking,4125.0,0.1169832094687586,9989.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Opioids,Pharmaceutical opioids,2021,49.444100000000006,MED,,2017.0,,Offences related to drug use and/or drug possession,12016.0,0.05451127819548872,9989.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Opioids,Pharmaceutical opioids,2022,9.08365,MED,,2017.0,,Offences related to drug trafficking,3052.0,0.0871434153966393,9709.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Opioids,Pharmaceutical opioids,2022,9.08365,MED,,2017.0,,Offences related to drug use and/or drug possession,12447.0,0.05450318581022903,9709.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Sedatives and tranquillizers,Non-specified sedatives and tranquillizers,2018,0.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18299.0,-1.0,83.0,-1.0,213299000000.0,8.12024307,10732882.0,19873.413310609398,1110,13676
Europe,Greece,Sedatives and tranquillizers,Non-specified sedatives and tranquillizers,2019,0.0,MED,,2017.0,,Offences related to drug use and/or drug possession,18297.0,-1.0,85.0,-1.0,207306000000.0,8.1982832,10721582.0,19335.3928552708,1110,13676
Europe,Greece,Sedatives and tranquillizers,Reported total sedatives and tranquillizers,2021,8.47356,MED,,2017.0,,Offences related to drug trafficking,4125.0,0.1169832094687586,77.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Sedatives and tranquillizers,Reported total sedatives and tranquillizers,2021,8.47356,MED,,2017.0,,Offences related to drug use and/or drug possession,12016.0,0.05451127819548872,77.0,-1.0,218304000000.0,9.18476486,10569207.0,20654.718939651764,1110,13676
Europe,Greece,Sedatives and tranquillizers,Reported total sedatives and tranquillizers,2022,1.78493,MED,,2017.0,,Offences related to drug trafficking,3052.0,0.0871434153966393,40.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Greece,Sedatives and tranquillizers,Reported total sedatives and tranquillizers,2022,1.78493,MED,,2017.0,,Offences related to drug use and/or drug possession,12447.0,0.05450318581022903,40.0,-1.0,218881000000.0,8.49983692,10436882.0,20971.8764665539,1110,13676
Europe,Hungary,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2018,22.0,ILL,,,,Offences related to drug trafficking,1344.0,0.16262975778546712,538.0,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2018,22.0,ILL,,,,Offences related to drug use and/or drug possession,7177.0,0.1060255817537371,538.0,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2019,13.0,ILL,,,,Offences related to drug trafficking,1232.0,0.1503267973856209,466.6666666666667,0.2136602451838879,164020000000.0,6.28167295,9771141.0,16786.166528555877,2106,0
Europe,Hungary,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2019,13.0,ILL,,,,Offences related to drug use and/or drug possession,5239.0,0.10574081891093288,466.6666666666667,0.2136602451838879,164020000000.0,6.28167295,9771141.0,16786.166528555877,2106,0
Europe,Hungary,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,2018,1.0,ILL,,,,Offences related to drug trafficking,1344.0,0.16262975778546712,538.0,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,2018,1.0,ILL,,,,Offences related to drug use and/or drug possession,7177.0,0.1060255817537371,538.0,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Amphetamine-type stimulants (excluding “ecstasy”),Other stimulants,2018,29.0,ILL,,,,Offences related to drug trafficking,1344.0,0.16262975778546712,538.0,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Amphetamine-type stimulants (excluding “ecstasy”),Other stimulants,2018,29.0,ILL,,,,Offences related to drug use and/or drug possession,7177.0,0.1060255817537371,538.0,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2018,868.0,ILL,,,,Offences related to drug trafficking,1344.0,0.16262975778546712,1661.5,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2018,868.0,ILL,,,,Offences related to drug use and/or drug possession,7177.0,0.1060255817537371,1661.5,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2019,65.0,ILL,,,,Offences related to drug trafficking,1232.0,0.1503267973856209,2960.0,0.11854684512428298,164020000000.0,6.28167295,9771141.0,16786.166528555877,2106,0
Europe,Hungary,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2019,65.0,ILL,,,,Offences related to drug use and/or drug possession,5239.0,0.10574081891093288,2960.0,0.11854684512428298,164020000000.0,6.28167295,9771141.0,16786.166528555877,2106,0
Europe,Hungary,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,2018,1.0,ILL,,,,Offences related to drug trafficking,1344.0,0.16262975778546712,1661.5,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,2018,1.0,ILL,,,,Offences related to drug use and/or drug possession,7177.0,0.1060255817537371,1661.5,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2018,477.0,ILL,,,,Offences related to drug trafficking,1344.0,0.16262975778546712,1661.5,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2018,477.0,ILL,,,,Offences related to drug use and/or drug possession,7177.0,0.1060255817537371,1661.5,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2018,20.0,ILL,,,,Offences related to drug trafficking,1344.0,0.16262975778546712,1661.5,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2018,20.0,ILL,,,,Offences related to drug use and/or drug possession,7177.0,0.1060255817537371,1661.5,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,2018,3.0,ILL,,,,Offences related to drug trafficking,1344.0,0.16262975778546712,1661.5,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,2018,3.0,ILL,,,,Offences related to drug use and/or drug possession,7177.0,0.1060255817537371,1661.5,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Cocaine-type,Cocaine,2018,25.0,ILL,,,,Offences related to drug trafficking,1344.0,0.16262975778546712,143.0,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Cocaine-type,Cocaine,2018,25.0,ILL,,,,Offences related to drug use and/or drug possession,7177.0,0.1060255817537371,143.0,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Cocaine-type,Cocaine,2019,10.0,ILL,,,,Offences related to drug trafficking,1232.0,0.1503267973856209,127.33333333333333,0.19620253164556964,164020000000.0,6.28167295,9771141.0,16786.166528555877,2106,0
Europe,Hungary,Cocaine-type,Cocaine,2019,10.0,ILL,,,,Offences related to drug use and/or drug possession,5239.0,0.10574081891093288,127.33333333333333,0.19620253164556964,164020000000.0,6.28167295,9771141.0,16786.166528555877,2106,0
Europe,Hungary,Hallucinogens,LSD,2018,0.0,ILL,,,,Offences related to drug trafficking,1344.0,0.16262975778546712,3.0,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Hallucinogens,LSD,2018,0.0,ILL,,,,Offences related to drug use and/or drug possession,7177.0,0.1060255817537371,3.0,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Opioids,Opiates,2018,35.0,ILL,,,,Offences related to drug trafficking,1344.0,0.16262975778546712,60.5,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Opioids,Opiates,2018,35.0,ILL,,,,Offences related to drug use and/or drug possession,7177.0,0.1060255817537371,60.5,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Opioids,Opiates,2019,75.0,ILL,,,,Offences related to drug trafficking,1232.0,0.1503267973856209,102.25,0.2682119205298013,164020000000.0,6.28167295,9771141.0,16786.166528555877,2106,0
Europe,Hungary,Opioids,Opiates,2019,75.0,ILL,,,,Offences related to drug use and/or drug possession,5239.0,0.10574081891093288,102.25,0.2682119205298013,164020000000.0,6.28167295,9771141.0,16786.166528555877,2106,0
Europe,Hungary,Opioids,Pharmaceutical opioids,2018,0.0,ILL,,,,Offences related to drug trafficking,1344.0,0.16262975778546712,60.5,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Opioids,Pharmaceutical opioids,2018,0.0,ILL,,,,Offences related to drug use and/or drug possession,7177.0,0.1060255817537371,60.5,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Sedatives and tranquillizers,GBL/GHB,2018,1.0,ILL,,,,Offences related to drug trafficking,1344.0,0.16262975778546712,59.0,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,Sedatives and tranquillizers,GBL/GHB,2018,1.0,ILL,,,,Offences related to drug use and/or drug possession,7177.0,0.1060255817537371,59.0,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,“Ecstasy”-type substances,“Ecstasy”-type substances,2018,13.0,ILL,,,,Offences related to drug trafficking,1344.0,0.16262975778546712,110.0,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Hungary,“Ecstasy”-type substances,“Ecstasy”-type substances,2018,13.0,ILL,,,,Offences related to drug use and/or drug possession,7177.0,0.1060255817537371,110.0,-1.0,160566000000.0,6.57987547,9775564.0,16425.241551280316,2106,0
Europe,Ireland,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2018,15.0,MED,,2019.0,,Offences related to drug use and/or drug possession,4940.0,0.13450127154563435,36.333333333333336,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2018,15.0,MED,,2019.0,,Offences related to drug use and/or drug possession,14652.0,0.11983099604458827,36.333333333333336,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2020,19.88,MED,,2019.0,,Other drug-related offences,1063.0,0.11192468619246862,53.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2020,19.88,MED,,2019.0,,Offences related to drug trafficking,5950.0,0.11335492474757096,53.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
